source_id,source,latitude,longitude,event_date,spatial_block_id
30652,GSI,27.4288333,93.0253056,,block_54_186
30689,GSI,27.4119444,93.0105278,,block_54_186
30690,GSI,27.4237222,93.0075833,,block_54_186
30650,GSI,27.4221111,93.0146389,,block_54_186
30660,GSI,27.3273333,93.0436111,,block_54_186
30658,GSI,27.3200833,93.0509167,,block_54_186
30663,GSI,27.3028611,93.0509167,,block_54_186
30664,GSI,27.2938056,93.0501389,,block_54_186
30665,GSI,27.2949444,93.0724167,,block_54_186
30656,GSI,27.3258611,93.0554722,,block_54_186
30667,GSI,27.2966111,93.0990556,,block_54_186
30692,GSI,27.3006111,93.0934167,,block_54_186
30668,GSI,27.2569167,93.0644722,,block_54_186
30669,GSI,27.2404444,93.0643611,,block_54_186
30777,GSI,27.2537778,93.5077778,,block_54_187
30774,GSI,27.2353056,93.5243889,,block_54_187
30773,GSI,27.2349167,93.5361389,,block_54_187
30766,GSI,27.2147778,93.6356667,,block_54_187
30767,GSI,27.2105556,93.6285556,,block_54_187
30770,GSI,27.2236667,93.5804167,,block_54_187
30771,GSI,27.2253611,93.5702778,,block_54_187
30704,GSI,27.1030694,93.6417778,,block_54_187
30700,GSI,27.1031111,93.6340194,,block_54_187
86,GSI,27.101111,93.619222,,block_54_187
84,GSI,27.078472,93.605639,,block_54_187
20042,GSI,26.95052,93.45136,,block_53_186
20041,GSI,26.95266,93.44166,,block_53_186
18991,GSI,26.59011,93.57466,,block_53_187
19014,GSI,26.51925,93.47147,,block_53_186
19205,GSI,26.59416,93.547361,,block_53_187
18990,GSI,26.59041,93.47616,,block_53_186
19008,GSI,26.60358,93.481,,block_53_186
19201,GSI,26.5235,93.28166,,block_53_186
20059,GSI,26.483278,93.181306,,block_52_186
19189,GSI,26.57463,93.11297,,block_53_186
19190,GSI,26.57436,93.10647,,block_53_186
19204,GSI,26.57719,93.10008,,block_53_186
19185,GSI,26.56111,93.04925,,block_53_186
19186,GSI,26.56252,93.05658,,block_53_186
20057,GSI,26.94755,93.257521,,block_53_186
30678,GSI,27.1776667,93.1486944,,block_54_186
30685,GSI,27.1618056,93.1361944,,block_54_186
30676,GSI,27.1886944,93.1360556,,block_54_186
30675,GSI,27.1969444,93.1397222,,block_54_186
30674,GSI,27.2080833,93.1334722,,block_54_186
30673,GSI,27.2156111,93.1231389,,block_54_186
30671,GSI,27.2159444,93.0692222,,block_54_186
30672,GSI,27.2167778,93.0749444,,block_54_186
30614,GSI,27.1036389,92.76025,,block_54_185
30615,GSI,27.1156944,92.7630278,,block_54_185
30558,GSI,27.1908611,92.6078056,,block_54_185
30594,GSI,27.1838333,92.5993333,,block_54_185
30592,GSI,27.2082222,92.55475,,block_54_185
30597,GSI,27.1663056,92.5871389,,block_54_185
30599,GSI,27.1524167,92.5617778,,block_54_185
30607,GSI,27.1344444,92.5996111,,block_54_185
30608,GSI,27.1480556,92.6138889,,block_54_185
30557,GSI,27.0990833,92.6263056,,block_54_185
79,GSI,27.093889,92.591389,,block_54_185
30610,GSI,27.0920278,92.5970278,,block_54_185
30604,GSI,27.1069389,92.5735444,,block_54_185
30606,GSI,27.1055,92.5562778,,block_54_185
78,GSI,27.086667,92.585278,,block_54_185
81,GSI,27.035278,92.610556,,block_54_185
30611,GSI,27.0361111,92.6033333,,block_54_185
120,GSI,27.06658,92.59572,,block_54_185
20177,GSI,26.93438,92.729,,block_53_185
20178,GSI,26.93362,92.70757,,block_53_185
20193,GSI,26.93641,92.70308,,block_53_185
10016,GSI,27.018342,92.6356,,block_54_185
20166,GSI,26.9693,92.634,,block_53_185
19029,GSI,26.9174,92.77163,,block_53_185
19015,GSI,26.92216,92.7678,,block_53_185
19063,GSI,26.92088,92.75933,,block_53_185
20176,GSI,26.92666,92.73966,,block_53_185
30601,GSI,27.1126944,92.5434722,,block_54_185
30603,GSI,27.1105,92.5374444,,block_54_185
30589,GSI,27.2041389,92.5292778,,block_54_185
30590,GSI,27.20675,92.5373889,,block_54_185
30580,GSI,27.3405556,92.2749444,,block_54_184
30578,GSI,27.3624444,92.2439722,,block_54_184
83,GSI,27.345556,92.266389,,block_54_184
30576,GSI,27.3676111,92.2415,,block_54_184
30581,GSI,27.3252778,92.3737222,,block_54_184
30586,GSI,27.2915278,92.3917778,,block_54_184
30582,GSI,27.3006667,92.3918333,,block_54_184
30559,GSI,27.2666667,92.4043889,,block_54_184
30588,GSI,27.2774167,92.4252778,,block_54_184
30612,GSI,27.2487222,92.7377222,,block_54_185
30563,GSI,27.5768056,91.9934444,,block_55_183
30570,GSI,27.4330556,92.1235833,,block_54_184
30569,GSI,27.4413611,92.1174167,,block_54_184
30568,GSI,27.4562778,92.1095556,,block_54_184
30565,GSI,27.4963333,92.1043333,,block_54_184
30567,GSI,27.4836667,92.10925,,block_54_184
30561,GSI,27.3967222,92.1638611,,block_54_184
30573,GSI,27.3943056,92.1573333,,block_54_184
30572,GSI,27.4037222,92.1410556,,block_54_184
30571,GSI,27.4058611,92.1337778,,block_54_184
82,GSI,27.512278,91.875556,,block_55_183
98,GSI,27.561083,91.911528,,block_55_183
30562,GSI,27.5836111,91.9730556,,block_55_183
38,GSI,27.58006,91.97728,,block_55_183
30613,GSI,27.5914167,91.9730833,,block_55_183
32,GSI,27.591389,91.9025,,block_55_183
27,GSI,27.589417,91.861444,,block_55_183
92,GSI,27.584639,91.860917,,block_55_183
10013,GSI,27.590556,91.867667,,block_55_183
10012,GSI,27.589,91.873194,,block_55_183
35,GSI,27.589889,91.881194,,block_55_183
110,GSI,27.596639,91.878972,,block_55_183
33,GSI,27.596278,91.894333,,block_55_183
20,GSI,27.587417,91.886944,,block_55_183
1,GSI,27.587611,91.894167,,block_55_183
58,GSI,27.579,91.868639,,block_55_183
31,GSI,27.58925,91.795667,,block_55_183
13613,GSI,26.37456,91.84561,,block_52_183
4888,GSI,26.250333,91.976694,,block_52_183
4850,GSI,26.205583,91.963222,,block_52_183
5096,GSI,26.158639,91.921889,,block_52_183
4870,GSI,26.129583,91.938306,,block_52_183
4887,GSI,26.109222,91.939,,block_52_183
4886,GSI,26.110056,91.908944,,block_52_183
5084,GSI,26.159139,91.915583,,block_52_183
13612,GSI,26.18842,91.85125,,block_52_183
13588,GSI,26.20536,91.86497,,block_52_183
13579,GSI,26.19081,91.84528,,block_52_183
4871,GSI,26.115139,91.837833,,block_52_183
275,GSI,26.13222,91.83972,,block_52_183
25976,GSI,26.112667,91.853889,,block_52_183
4885,GSI,26.110944,91.887917,,block_52_183
25975,GSI,26.098167,91.881278,,block_52_183
5056,GSI,26.086389,91.879083,,block_52_183
5027,GSI,26.0641,91.889136,,block_52_183
4922,GSI,26.075944,91.820806,,block_52_183
5057,GSI,26.022094,91.832906,,block_52_183
500,GSI,26.01061,91.86886,,block_52_183
544,GSI,26.02547,91.87158,,block_52_183
4904,GSI,26.033583,91.867083,,block_52_183
5052,GSI,26.050286,91.880072,,block_52_183
5073,GSI,26.027583,91.886556,,block_52_183
5074,GSI,26.007083,91.909806,,block_52_183
4903,GSI,26.097986,91.980589,,block_52_183
5051,GSI,26.077653,91.982292,,block_52_183
5075,GSI,26.032028,91.989528,,block_52_183
19649,GSI,26.0405,92.0355,,block_52_184
4876,GSI,26.043267,92.055531,,block_52_184
5069,GSI,26.10175,92.040222,,block_52_184
4875,GSI,26.077844,92.035022,,block_52_184
4905,GSI,26.171972,92.002611,,block_52_184
4906,GSI,26.153556,92.038694,,block_52_184
4877,GSI,26.112083,92.091028,,block_52_184
4889,GSI,26.077806,92.170389,,block_52_184
4892,GSI,26.065167,92.150639,,block_52_184
4890,GSI,26.094578,92.135144,,block_52_184
4891,GSI,26.083972,92.14525,,block_52_184
9575,GSI,25.970062,92.054889,,block_51_184
9576,GSI,25.982436,92.057405,,block_51_184
9596,GSI,25.874293,92.018322,,block_51_184
9598,GSI,25.86575,92.153286,,block_51_184
9595,GSI,25.796657,92.143462,,block_51_184
9477,GSI,25.747333,92.117333,,block_51_184
9479,GSI,25.746722,92.111139,,block_51_184
9456,GSI,25.704083,92.118833,,block_51_184
9457,GSI,25.676,92.157917,,block_51_184
9652,GSI,25.696556,92.109694,,block_51_184
9480,GSI,25.653181,92.041194,,block_51_184
9661,GSI,25.64575,92.071167,,block_51_184
9573,GSI,25.776087,92.03754,,block_51_184
9597,GSI,25.75634,92.017832,,block_51_184
10779,GSI,25.668469,91.975083,,block_51_183
10982,GSI,25.637189,91.93345,,block_51_183
9774,GSI,25.64366,91.899342,,block_51_183
10952,GSI,25.649222,91.899,,block_51_183
10953,GSI,25.654639,91.898222,,block_51_183
13626,GSI,25.663444,91.915944,,block_51_183
10954,GSI,25.695552,91.903777,,block_51_183
9977,GSI,25.641194,91.890667,,block_51_183
9773,GSI,25.630652,91.87886,,block_51_183
514,GSI,25.626417,91.887028,,block_51_183
10950,GSI,25.633896,91.891833,,block_51_183
10806,GSI,25.616596,91.876562,,block_51_183
10073,GSI,25.614537,91.87005,,block_51_183
10199,GSI,25.599762,91.860814,,block_51_183
9450,GSI,25.60339,91.856222,,block_51_183
10752,GSI,25.641388,91.854928,,block_51_183
11000,GSI,25.640264,91.848588,,block_51_183
10976,GSI,25.637026,91.844464,,block_51_183
10975,GSI,25.626794,91.829725,,block_51_183
10977,GSI,25.708426,91.896406,,block_51_183
10978,GSI,25.711032,91.891803,,block_51_183
10821,GSI,25.760611,91.88225,,block_51_183
10822,GSI,25.787,91.876583,,block_51_183
10826,GSI,25.865894,91.880278,,block_51_183
10823,GSI,25.853111,91.881583,,block_51_183
10827,GSI,25.951106,91.968889,,block_51_183
11001,GSI,25.997033,91.86235,,block_51_183
501,GSI,26.00294,91.86692,,block_52_183
10621,GSI,25.979244,91.860578,,block_51_183
518,GSI,25.95847,91.85406,,block_51_183
505,GSI,25.937,91.87553,,block_51_183
10842,GSI,25.927972,91.877194,,block_51_183
9599,GSI,25.954889,91.858667,,block_51_183
9129,GSI,25.935708,91.714556,,block_51_183
9190,GSI,25.940978,91.724644,,block_51_183
9279,GSI,25.660333,91.635083,,block_51_183
9898,GSI,25.687431,91.648322,,block_51_183
10161,GSI,25.687442,91.656183,,block_51_183
9920,GSI,25.692947,91.648044,,block_51_183
9922,GSI,25.696489,91.644528,,block_51_183
9188,GSI,25.795444,91.662111,,block_51_183
9186,GSI,25.763347,91.657153,,block_51_183
20162,GSI,25.667744,91.597819,,block_51_183
9281,GSI,25.619625,91.616567,,block_51_183
26238,GSI,25.84,91.47,,block_51_182
9187,GSI,25.895583,91.599333,,block_51_183
9068,GSI,25.9545,91.546622,,block_51_183
9069,GSI,25.945619,91.548883,,block_51_183
9070,GSI,25.945225,91.560703,,block_51_183
9083,GSI,25.940439,91.563069,,block_51_183
9107,GSI,25.935833,91.56525,,block_51_183
9108,GSI,25.930386,91.571822,,block_51_183
9110,GSI,25.913997,91.578903,,block_51_183
9109,GSI,25.9235,91.574222,,block_51_183
9302,GSI,25.994619,91.577214,,block_51_183
9317,GSI,25.978481,91.569575,,block_51_183
9065,GSI,25.971897,91.562372,,block_51_183
4908,GSI,26.011861,91.569611,,block_52_183
5082,GSI,26.105806,91.62275,,block_52_183
4921,GSI,26.08125,91.798278,,block_52_183
4851,GSI,26.086975,91.7831,,block_52_183
452,GSI,26.10711,91.78917,,block_52_183
5055,GSI,26.071556,91.734028,,block_52_183
481,GSI,26.13611,91.74056,,block_52_183
5067,GSI,26.149444,91.748,,block_52_183
444,GSI,26.13442,91.7501,,block_52_183
453,GSI,26.15461,91.80086,,block_52_183
13610,GSI,26.15428,91.79264,,block_52_183
466,GSI,26.15478,91.77411,,block_52_183
467,GSI,26.17672,91.78672,,block_52_183
408,GSI,26.19167,91.79028,,block_52_183
652,GSI,26.18917,91.80111,,block_52_183
468,GSI,26.18867,91.76694,,block_52_183
5089,GSI,26.256139,91.711583,,block_52_183
6091,GSI,26.211111,91.684167,,block_52_183
655,GSI,26.20261,91.14528,,block_52_182
26243,GSI,25.83,91.05,,block_51_182
26244,GSI,25.81,91.02,,block_51_182
22679,GSI,25.716594,90.822539,,block_51_181
22697,GSI,25.635556,90.807778,,block_51_181
22698,GSI,25.625142,90.791675,,block_51_181
26231,GSI,25.8,91.01,,block_51_182
26246,GSI,25.79,91.02,,block_51_182
19973,GSI,25.693222,91.0555,,block_51_182
19974,GSI,25.6985,91.056611,,block_51_182
20112,GSI,25.667597,91.063169,,block_51_182
19977,GSI,25.671583,91.040889,,block_51_182
20131,GSI,25.611361,91.022019,,block_51_182
20115,GSI,25.629003,91.037664,,block_51_182
20114,GSI,25.639417,91.044806,,block_51_182
20113,GSI,25.647514,91.055144,,block_51_182
19960,GSI,25.672167,91.066028,,block_51_182
19962,GSI,25.678306,91.07975,,block_51_182
20168,GSI,25.66975,91.100222,,block_51_182
20096,GSI,25.6715,91.095233,,block_51_182
20159,GSI,25.667417,91.092333,,block_51_182
20150,GSI,25.66675,91.121472,,block_51_182
20151,GSI,25.668317,91.114858,,block_51_182
369,GSI,25.68625,91.118358,,block_51_182
370,GSI,25.69483,91.11836,,block_51_182
20149,GSI,25.663303,91.1347,,block_51_182
20147,GSI,25.660825,91.143689,,block_51_182
20129,GSI,25.657083,91.147397,,block_51_182
20128,GSI,25.649856,91.154383,,block_51_182
20148,GSI,25.644833,91.134778,,block_51_182
20145,GSI,25.606189,91.157706,,block_51_182
20008,GSI,25.599817,91.176394,,block_51_182
19157,GSI,25.607567,91.174906,,block_51_182
20010,GSI,25.612794,91.173697,,block_51_182
19158,GSI,25.624778,91.16775,,block_51_182
20012,GSI,25.628758,91.164169,,block_51_182
18989,GSI,25.636747,91.162711,,block_51_182
20027,GSI,25.644222,91.158528,,block_51_182
19155,GSI,25.625331,91.182614,,block_51_182
19154,GSI,25.618994,91.185681,,block_51_182
19167,GSI,25.602683,91.180708,,block_51_182
20165,GSI,25.698111,91.18275,,block_51_182
20164,GSI,25.671125,91.178883,,block_51_182
20163,GSI,25.65835,91.177014,,block_51_182
26232,GSI,25.79,91.24,,block_51_182
26193,GSI,25.8,91.11,,block_51_182
26194,GSI,25.83,91.14,,block_51_182
26233,GSI,25.85,91.17,,block_51_182
26225,GSI,25.95,91.28,,block_51_182
26245,GSI,25.91,91.4,,block_51_182
26234,GSI,25.84,91.35,,block_51_182
19881,GSI,25.615092,91.309872,,block_51_182
19879,GSI,25.528308,91.395711,,block_51_182
20815,GSI,25.549961,91.341175,,block_51_182
19665,GSI,25.549861,91.295706,,block_51_182
19784,GSI,25.550122,91.250286,,block_51_182
19663,GSI,25.545939,91.284283,,block_51_182
19786,GSI,25.545206,91.276144,,block_51_182
19883,GSI,25.544917,91.270722,,block_51_182
19785,GSI,25.544889,91.263722,,block_51_182
19738,GSI,25.527781,91.263214,,block_51_182
486,GSI,25.5208,91.25985,,block_51_182
488,GSI,25.50335,91.28335,,block_51_182
487,GSI,25.51973,91.28443,,block_51_182
19880,GSI,25.545642,91.325403,,block_51_182
473,GSI,25.44465,91.34622,,block_50_182
407,GSI,25.425,91.405,,block_50_182
515,GSI,25.23707,91.43212,,block_50_182
20837,GSI,25.216169,91.389142,,block_50_182
20831,GSI,25.221406,91.387092,,block_50_182
20816,GSI,25.266939,91.383208,,block_50_182
20817,GSI,25.278028,91.348931,,block_50_182
20834,GSI,25.299369,91.325575,,block_50_182
491,GSI,25.31488,91.33367,,block_50_182
19815,GSI,25.357472,91.229167,,block_50_182
19814,GSI,25.288467,91.224269,,block_50_182
516,GSI,25.201,91.234,,block_50_182
19898,GSI,25.206763,91.231417,,block_50_182
517,GSI,25.20283,91.20908,,block_50_182
19878,GSI,25.211269,91.208223,,block_50_182
19900,GSI,25.221572,91.185833,,block_50_182
19897,GSI,25.239068,91.174728,,block_50_182
19899,GSI,25.197881,91.139559,,block_50_182
20016,GSI,25.295881,91.071747,,block_50_182
19813,GSI,25.305047,91.075778,,block_50_182
20068,GSI,25.455817,91.086289,,block_50_182
20055,GSI,25.462319,91.096836,,block_50_182
20054,GSI,25.496081,91.117675,,block_50_182
19837,GSI,25.496861,91.198556,,block_50_182
19978,GSI,25.496367,91.163575,,block_50_182
20175,GSI,25.507378,91.223883,,block_51_182
19173,GSI,25.546553,91.235222,,block_51_182
20004,GSI,25.544028,91.215472,,block_51_182
20024,GSI,25.533183,91.205647,,block_51_182
20006,GSI,25.537344,91.207542,,block_51_182
18988,GSI,25.572492,91.209156,,block_51_182
18976,GSI,25.569778,91.21575,,block_51_182
20123,GSI,25.565333,91.225667,,block_51_182
18971,GSI,25.553794,91.231139,,block_51_182
18972,GSI,25.558442,91.228547,,block_51_182
19048,GSI,25.552647,91.237072,,block_51_182
19012,GSI,25.549667,91.242444,,block_51_182
20124,GSI,25.580703,91.237361,,block_51_182
20142,GSI,25.57425,91.214472,,block_51_182
19137,GSI,25.581822,91.189944,,block_51_182
18995,GSI,25.582836,91.183972,,block_51_182
20144,GSI,25.581983,91.176972,,block_51_182
19992,GSI,25.597614,91.153233,,block_51_182
20072,GSI,25.436875,91.06105,,block_50_182
20013,GSI,25.436706,91.051053,,block_50_182
22714,GSI,25.440153,90.881372,,block_50_181
22676,GSI,25.560028,90.833917,,block_51_181
22678,GSI,25.565569,90.808153,,block_51_181
22677,GSI,25.552992,90.814503,,block_51_181
22699,GSI,25.558058,90.809919,,block_51_181
22700,GSI,25.557833,90.818103,,block_51_181
22479,GSI,25.48586,90.7005,,block_50_181
22601,GSI,25.47542,90.698611,,block_50_181
22464,GSI,25.39766,90.70111,,block_50_181
22478,GSI,25.40121,90.71722,,block_50_181
22623,GSI,25.403061,90.724166,,block_50_181
22715,GSI,25.416456,90.802981,,block_50_181
22461,GSI,25.479069,90.807167,,block_50_181
22716,GSI,25.374072,90.8146,,block_50_181
22675,GSI,25.311336,90.969222,,block_50_181
20071,GSI,25.359281,91.035939,,block_50_182
20069,GSI,25.376992,91.038136,,block_50_182
19855,GSI,25.191366,91.040468,,block_50_182
20830,GSI,25.18676,91.396515,,block_50_182
19150,GSI,25.188327,91.761486,,block_50_183
19146,GSI,25.169159,91.690014,,block_50_183
20217,GSI,25.180032,91.65815,,block_50_183
20216,GSI,25.181969,91.637545,,block_50_183
20797,GSI,25.182254,91.618979,,block_50_183
20037,GSI,25.180536,91.576839,,block_50_183
20822,GSI,25.18092,91.570335,,block_50_183
19145,GSI,25.160222,91.527843,,block_50_183
20812,GSI,25.160398,91.489558,,block_50_182
20836,GSI,25.18955,91.453997,,block_50_182
20829,GSI,25.247518,91.450545,,block_50_182
20835,GSI,25.251211,91.454514,,block_50_182
19789,GSI,25.196781,91.574727,,block_50_183
20021,GSI,25.205078,91.57517,,block_50_183
20038,GSI,25.214783,91.590875,,block_50_183
20203,GSI,25.207314,91.592357,,block_50_183
19954,GSI,25.208313,91.606889,,block_50_183
20204,GSI,25.205651,91.599771,,block_50_183
19953,GSI,25.218821,91.581584,,block_50_183
20644,GSI,25.265048,91.591553,,block_50_183
20981,GSI,25.273217,91.609962,,block_50_183
20621,GSI,25.26851,91.580418,,block_50_183
20643,GSI,25.27342,91.578074,,block_50_183
20849,GSI,25.277934,91.575,,block_50_183
20641,GSI,25.282485,91.57685,,block_50_183
20851,GSI,25.289055,91.533039,,block_50_183
20833,GSI,25.295624,91.56964,,block_50_183
234,GSI,25.31458,91.45242,,block_50_182
570,GSI,25.38803,91.46977,,block_50_182
484,GSI,25.4013,91.45855,,block_50_182
569,GSI,25.40023,91.5159,,block_50_183
20813,GSI,25.525533,91.467683,,block_51_182
19856,GSI,25.522717,91.448328,,block_51_182
19739,GSI,25.587111,91.498556,,block_51_182
20003,GSI,25.545722,91.520556,,block_51_183
9936,GSI,25.523,91.521389,,block_51_183
9919,GSI,25.524931,91.514383,,block_51_183
9937,GSI,25.520356,91.537764,,block_51_183
9940,GSI,25.5502,91.618106,,block_51_183
9938,GSI,25.537972,91.602361,,block_51_183
485,GSI,25.40547,91.53712,,block_50_183
10138,GSI,25.542744,91.662067,,block_51_183
10117,GSI,25.549789,91.645033,,block_51_183
10118,GSI,25.535628,91.679575,,block_51_183
9298,GSI,25.507586,91.708236,,block_51_183
9301,GSI,25.504083,91.723028,,block_51_183
9300,GSI,25.509358,91.719631,,block_51_183
9979,GSI,25.577212,91.75219,,block_51_183
10140,GSI,25.568056,91.737944,,block_51_183
10149,GSI,25.581829,91.765659,,block_51_183
10150,GSI,25.585875,91.777328,,block_51_183
20852,GSI,25.446933,91.742919,,block_50_183
20980,GSI,25.423674,91.721317,,block_50_183
9860,GSI,25.397722,91.769417,,block_50_183
9883,GSI,25.408236,91.778704,,block_50_183
10179,GSI,25.390714,91.764766,,block_50_183
9909,GSI,25.35525,91.767889,,block_50_183
9888,GSI,25.348394,91.762714,,block_50_183
9887,GSI,25.338631,91.777559,,block_50_183
20832,GSI,25.298951,91.726475,,block_50_183
10175,GSI,25.381107,91.756477,,block_50_183
20622,GSI,25.331948,91.661011,,block_50_183
20850,GSI,25.326032,91.659568,,block_50_183
20642,GSI,25.331209,91.67737,,block_50_183
19644,GSI,25.247226,91.671435,,block_50_183
20617,GSI,25.220023,91.631989,,block_50_183
19004,GSI,25.200934,91.63449,,block_50_183
19646,GSI,25.20111,91.640451,,block_50_183
20049,GSI,25.209703,91.646662,,block_50_183
19125,GSI,25.223553,91.671157,,block_50_183
19109,GSI,25.237221,91.679456,,block_50_183
20818,GSI,25.23572,91.68776,,block_50_183
20795,GSI,25.228005,91.687913,,block_50_183
19959,GSI,25.222564,91.691398,,block_50_183
20640,GSI,25.224808,91.696177,,block_50_183
19810,GSI,25.229161,91.693249,,block_50_183
20821,GSI,25.226046,91.701458,,block_50_183
20205,GSI,25.218961,91.707094,,block_50_183
20036,GSI,25.208256,91.69041,,block_50_183
19128,GSI,25.20836,91.725397,,block_50_183
20796,GSI,25.207515,91.746839,,block_50_183
19022,GSI,25.206426,91.75498,,block_50_183
20664,GSI,25.212554,91.747962,,block_50_183
19642,GSI,25.204882,91.742535,,block_50_183
19126,GSI,25.206892,91.736341,,block_50_183
19790,GSI,25.216078,91.738387,,block_50_183
20637,GSI,25.224654,91.735929,,block_50_183
20050,GSI,25.222221,91.742134,,block_50_183
19021,GSI,25.226751,91.754441,,block_50_183
20638,GSI,25.227249,91.748917,,block_50_183
19645,GSI,25.240315,91.733388,,block_50_183
19791,GSI,25.217886,91.73381,,block_50_183
19647,GSI,25.22026,91.720198,,block_50_183
20218,GSI,25.222501,91.714409,,block_50_183
19641,GSI,25.243783,91.738698,,block_50_183
19639,GSI,25.243358,91.747094,,block_50_183
19133,GSI,25.223708,91.76661,,block_50_183
19153,GSI,25.24327,91.866626,,block_50_183
9930,GSI,25.256259,91.868197,,block_50_183
9933,GSI,25.259326,91.872712,,block_50_183
9913,GSI,25.282608,91.867354,,block_50_183
9912,GSI,25.277215,91.865449,,block_50_183
9935,GSI,25.269949,91.875273,,block_50_183
19024,GSI,25.234097,91.866071,,block_50_183
19007,GSI,25.225772,91.863037,,block_50_183
19037,GSI,25.199311,91.858857,,block_50_183
19151,GSI,25.228755,91.963018,,block_50_183
438,GSI,25.311778,91.917528,,block_50_183
9649,GSI,25.320833,91.9275,,block_50_183
9451,GSI,25.332836,91.934395,,block_50_183
9644,GSI,25.326694,91.933972,,block_50_183
9625,GSI,25.324583,91.940667,,block_50_183
9448,GSI,25.315176,91.923021,,block_50_183
351,GSI,25.301167,91.929306,,block_50_183
9800,GSI,25.301559,91.922585,,block_50_183
618,GSI,25.294778,91.930833,,block_50_183
9850,GSI,25.300281,91.944944,,block_50_183
9905,GSI,25.354644,91.973237,,block_50_183
9447,GSI,25.350166,91.972582,,block_50_183
9601,GSI,25.362972,91.976278,,block_50_183
9602,GSI,25.385535,91.988473,,block_50_183
397,GSI,25.372139,91.879889,,block_50_183
10153,GSI,25.375917,91.876,,block_50_183
10025,GSI,25.383298,91.87473,,block_50_183
9427,GSI,25.387781,91.877117,,block_50_183
9666,GSI,25.390444,91.883806,,block_50_183
402,GSI,25.391944,91.875028,,block_50_183
439,GSI,25.364889,91.881,,block_50_183
10048,GSI,25.360132,91.882043,,block_50_183
395,GSI,25.359611,91.889417,,block_50_183
9778,GSI,25.351304,91.89353,,block_50_183
9795,GSI,25.34555,91.891461,,block_50_183
9796,GSI,25.32765,91.893414,,block_50_183
10174,GSI,25.415438,91.867487,,block_50_183
9980,GSI,25.397287,91.872324,,block_50_183
9449,GSI,25.438495,91.862917,,block_50_183
404,GSI,25.422194,91.869222,,block_50_183
405,GSI,25.425944,91.866,,block_50_183
9903,GSI,25.437036,91.857168,,block_50_183
10152,GSI,25.461894,91.830791,,block_50_183
9885,GSI,25.452164,91.819054,,block_50_183
10151,GSI,25.49137,91.821688,,block_50_183
10780,GSI,25.571256,91.825464,,block_51_183
10804,GSI,25.573653,91.831023,,block_51_183
10981,GSI,25.568837,91.833286,,block_51_183
10979,GSI,25.522768,91.892701,,block_51_183
616,GSI,25.529056,91.923722,,block_51_183
617,GSI,25.5275,91.918861,,block_51_183
510,GSI,25.56667,91.90194,,block_51_183
10949,GSI,25.59578,91.917379,,block_51_183
535,GSI,25.536972,91.973639,,block_51_183
9604,GSI,25.39897,91.993367,,block_50_183
9605,GSI,25.407917,91.998889,,block_50_183
9460,GSI,25.400194,92.015731,,block_50_184
9658,GSI,25.463778,92.04425,,block_50_184
9638,GSI,25.490961,92.070397,,block_50_184
9472,GSI,25.541611,92.0125,,block_51_184
9481,GSI,25.539611,92.001556,,block_51_184
9629,GSI,25.592972,92.055139,,block_51_184
9628,GSI,25.582167,92.058333,,block_51_184
9610,GSI,25.576203,92.057722,,block_51_184
529,GSI,25.53458,92.11539,,block_51_184
530,GSI,25.54261,92.10867,,block_51_184
9650,GSI,25.545083,92.103175,,block_51_184
9631,GSI,25.542806,92.096972,,block_51_184
9655,GSI,25.450464,92.095806,,block_50_184
9636,GSI,25.312667,92.130417,,block_50_184
9444,GSI,25.358972,92.003131,,block_50_184
9441,GSI,25.347353,92.010558,,block_50_184
9445,GSI,25.341306,92.009611,,block_50_184
9657,GSI,25.343028,92.0625,,block_50_184
9656,GSI,25.343528,92.069028,,block_50_184
10075,GSI,25.21225,92.047306,,block_50_184
11005,GSI,25.215583,92.077639,,block_50_184
10625,GSI,25.211814,92.065517,,block_50_184
11002,GSI,25.236428,92.096172,,block_50_184
11004,GSI,25.226806,92.090611,,block_50_184
10627,GSI,25.247014,92.096144,,block_50_184
10076,GSI,25.191611,92.155361,,block_50_184
9824,GSI,25.156419,92.141353,,block_50_184
9852,GSI,25.143375,92.141861,,block_50_184
10078,GSI,25.189106,92.079564,,block_50_184
10053,GSI,25.188444,92.074139,,block_50_184
10074,GSI,25.184381,92.029531,,block_50_184
10052,GSI,25.191111,92.003389,,block_50_184
9802,GSI,25.148158,92.177172,,block_50_184
9821,GSI,25.152367,92.195708,,block_50_184
9823,GSI,25.159367,92.202078,,block_50_184
9822,GSI,25.153272,92.206058,,block_50_184
10157,GSI,25.150286,92.213508,,block_50_184
10159,GSI,25.143969,92.217497,,block_50_184
10156,GSI,25.157592,92.239928,,block_50_184
10160,GSI,25.136047,92.222064,,block_50_184
10182,GSI,25.122381,92.243069,,block_50_184
8760,GSI,25.114997,92.358378,,block_50_184
8808,GSI,25.093078,92.348025,,block_50_184
8782,GSI,25.113475,92.350506,,block_50_184
8651,GSI,25.087917,92.357906,,block_50_184
8649,GSI,25.079722,92.359361,,block_50_184
8809,GSI,25.084611,92.335667,,block_50_184
26235,GSI,25.0,92.43,,block_50_184
26169,GSI,24.99,92.45,,block_49_184
9853,GSI,25.037203,92.450339,,block_50_184
9926,GSI,25.038186,92.440725,,block_50_184
9877,GSI,25.034289,92.435222,,block_50_184
8671,GSI,25.045389,92.410444,,block_50_184
8881,GSI,25.045386,92.420764,,block_50_184
